track_id_atualizado,track_name_clean,artist_s__name_clean,count_songs,artist_count,data_de_lancamento,streams,in_spotify_charts,in_spotify_playlists,in_apple_charts,in_apple_playlists,in_deezer_charts,in_deezer_playlists,total_participation_in_playlist,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,terciles_streams,categoria_streams,terciles_bpm,categoria_bpm,terciles_danceability,categoria_danceability,terciles_valence,categoria_valence,terciles_energy,categoria_energy,terciles_acousticness,categoria_acousticness,terciles_instrumentalness,categoria_instrumentalness,terciles_liveness,categoria_liveness,terciles_speechiness,categoria_speechiness
5046895,talking to the moon,bruno mars,4,1,2010-10-04,1062956628,2,7109,0,5,0,862,7976,146,52,7,61,51,0,11,3,3,alto,3,alto,1,baixo,1,baixo,2,medio,3,alto,1,baixo,1,baixo,1,baixo
3146245,youre on your own kid,taylor swift,34,1,2022-10-21,348647203,2,2537,18,8,0,20,2565,120,69,40,39,41,0,13,6,2,medio,2,medio,2,medio,2,medio,1,baixo,3,alto,1,baixo,2,medio,2,medio
6333549,malas decisiones,kenia os,1,1,2022-10-26,156214700,2,542,2,23,0,21,586,110,81,64,79,5,0,31,3,1,baixo,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo
5145584,envolver,anitta,1,1,2021-11-11,546191065,2,4673,113,123,1,180,4976,92,81,40,73,15,0,9,8,3,alto,1,baixo,3,alto,2,medio,2,medio,2,medio,2,medio,1,baixo,2,medio
6728037,alone,burna boy,2,1,2022-11-04,96007391,2,782,18,27,1,32,841,90,61,32,67,15,0,11,5,1,baixo,1,baixo,2,medio,1,baixo,2,medio,2,medio,1,baixo,2,medio,2,medio
2797126,caile,luar la l,1,1,2020-12-18,273914335,2,1494,12,17,0,15,1526,122,70,46,76,30,0,9,45,2,medio,2,medio,2,medio,2,medio,3,alto,2,medio,3,alto,1,baixo,3,alto
6775509,good days,sza,19,1,2020-12-24,826623384,2,10426,109,133,1,182,10741,121,46,53,78,23,0,72,6,3,alto,2,medio,1,baixo,2,medio,3,alto,2,medio,2,medio,3,alto,2,medio
3305057,wild flower with youjeen,rm,1,1,2022-12-02,135611421,2,353,74,2,0,14,369,155,49,42,77,3,0,12,9,1,baixo,3,alto,1,baixo,2,medio,3,alto,1,baixo,2,medio,2,medio,3,alto
1776310,im not the only one,sam smith,1,1,2014-01-01,1606986953,3,17492,24,136,0,1959,19587,82,68,50,49,56,0,8,4,3,alto,1,baixo,2,medio,2,medio,1,baixo,3,alto,2,medio,1,baixo,1,baixo
5750956,drivers license,olivia rodrigo,7,1,2021-01-08,1858144199,3,12685,61,185,0,485,13355,144,59,21,43,76,0,10,7,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,2,medio
5701355,starlight,dave,1,1,2022-03-03,229473310,3,1856,40,29,1,31,1916,124,95,36,37,35,0,10,28,2,medio,2,medio,3,alto,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,3,alto
3475077,never felt so alone,labrinth,7,1,2023-04-07,117747907,3,1730,5,46,0,51,1827,98,44,36,41,50,0,38,5,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,3,alto,2,medio
7435337,freaks,surf curse,1,1,2015-05-10,824420218,3,3006,21,23,0,121,3150,180,35,41,94,0,63,5,5,3,alto,3,alto,1,baixo,2,medio,3,alto,1,baixo,3,alto,1,baixo,2,medio
1532080,dos mil 16,bad bunny,19,1,2022-05-06,338422004,3,892,24,10,0,11,913,130,82,50,67,12,0,13,5,2,medio,2,medio,3,alto,2,medio,2,medio,2,medio,3,alto,2,medio,2,medio
2848319,ensame,bad bunny,19,1,2022-05-06,279737940,3,1112,25,7,0,12,1131,105,81,77,79,19,0,47,8,2,medio,1,baixo,3,alto,3,alto,3,alto,2,medio,2,medio,3,alto,2,medio
5154676,matilda,harry styles,17,1,2022-05-20,366214458,3,3218,10,29,0,79,3326,114,51,39,29,90,0,10,4,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,1,baixo
5324238,photograph,ed sheeran,9,1,2014-06-20,2236667932,3,18778,105,228,0,2453,21459,108,61,20,38,61,0,10,5,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,2,medio
4105518,c,rauw alejandro,2,1,2021-06-25,465959382,3,2636,82,36,0,39,2711,102,77,26,63,58,0,11,5,2,medio,1,baixo,3,alto,1,baixo,2,medio,3,alto,2,medio,2,medio,2,medio
3739389,bohemian rhapsody  remastered 2011,queen,1,1,1975-10-31,2197010679,3,40112,162,321,8,5691,46124,71,41,23,40,27,0,30,5,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,2,medio,3,alto,2,medio
3023667,sky,playboi carti,1,1,2020-12-25,506778838,3,3297,3,25,0,52,3374,140,79,56,91,26,0,13,21,3,alto,3,alto,3,alto,2,medio,3,alto,2,medio,2,medio,2,medio,3,alto
4765423,space song,beach house,1,1,2015-01-01,789753877,4,17852,76,69,0,335,18256,147,51,62,79,22,13,14,3,3,alto,3,alto,1,baixo,2,medio,3,alto,2,medio,3,alto,2,medio,1,baixo
1824533,sial,mahalini,1,1,2023-01-23,166570053,4,134,6,4,0,0,138,120,56,20,43,89,0,12,4,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,3,alto,3,alto,2,medio,1,baixo
6261319,heartbreak anniversary,giveon,1,1,2020-02-21,951637566,4,5398,127,111,0,210,5719,129,61,59,46,56,0,13,5,3,alto,2,medio,2,medio,2,medio,1,baixo,3,alto,2,medio,2,medio,2,medio
4832204,if we ever broke up,mae stephens,1,1,2023-02-10,165584767,4,2040,27,81,9,66,2187,116,90,96,73,62,0,9,4,1,baixo,2,medio,3,alto,3,alto,3,alto,3,alto,2,medio,1,baixo,1,baixo
3853127,aint tha,morgan wallen,11,1,2023-03-03,88791109,4,356,20,4,0,0,360,121,64,67,80,0,0,36,3,1,baixo,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo
1289598,deja vu,olivia rodrigo,7,1,2021-04-01,1256880657,4,7545,39,117,0,141,7803,181,44,22,60,61,0,42,9,3,alto,3,alto,1,baixo,1,baixo,2,medio,3,alto,1,baixo,3,alto,3,alto
8297242,slut me out,nle choppa,1,1,2022-04-22,190490915,4,816,4,21,0,13,850,121,94,71,61,12,0,53,42,2,medio,2,medio,3,alto,3,alto,2,medio,2,medio,2,medio,3,alto,3,alto
1593131,beautiful girl,luciano,1,1,2022-04-22,160035717,4,710,11,16,0,18,744,140,84,61,42,31,0,9,9,1,baixo,3,alto,3,alto,2,medio,1,baixo,2,medio,1,baixo,1,baixo,3,alto
6380084,the hills,the weeknd,21,1,2015-05-27,1947371785,4,25744,94,122,0,1992,27858,136,36,12,57,9,0,14,8,3,alto,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio
1539892,295,sidhu moose wala,1,1,2021-05-15,183273246,4,246,106,4,0,0,250,90,68,54,76,21,0,11,20,1,baixo,1,baixo,2,medio,2,medio,3,alto,2,medio,2,medio,2,medio,3,alto
7403072,happier,olivia rodrigo,7,1,2021-05-21,850608354,4,3069,46,25,0,105,3199,169,39,36,45,81,0,8,13,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,3,alto
6402604,thought you should know,morgan wallen,11,1,2022-05-06,203221468,4,968,53,16,0,1,985,140,53,51,70,49,0,14,3,2,medio,3,alto,1,baixo,2,medio,2,medio,3,alto,2,medio,2,medio,1,baixo
2645476,tak ingin usai,keisya levronka,1,1,2022-05-13,184807630,4,220,5,16,0,0,236,130,49,14,40,82,0,11,3,2,medio,2,medio,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,1,baixo
2059327,sparks,coldplay,3,1,2000-07-10,624101957,4,10826,0,24,0,805,11655,103,37,17,27,75,5,10,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
5686736,givenchy,duki,2,1,2022-07-20,185236961,4,625,18,13,0,12,650,103,61,38,62,14,0,23,40,2,medio,1,baixo,2,medio,1,baixo,2,medio,2,medio,3,alto,3,alto,3,alto
6604479,si te la encuentras por ah,feid,8,1,2022-08-05,179061440,4,1379,10,23,0,18,1420,172,74,46,58,15,0,13,8,1,baixo,3,alto,2,medio,2,medio,2,medio,2,medio,1,baixo,2,medio,2,medio
4389214,komang,raim laode,1,1,2022-08-16,137123880,4,158,6,5,1,1,164,134,70,35,41,41,0,10,3,1,baixo,3,alto,2,medio,1,baixo,1,baixo,3,alto,3,alto,1,baixo,1,baixo
8641758,until i found you,stephen sanchez,1,1,2021-09-01,726434358,4,4427,100,69,20,154,4650,202,34,25,51,69,0,18,4,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,2,medio,3,alto,1,baixo
8693885,forget me,lewis capaldi,3,1,2022-09-09,239411309,4,2520,95,93,9,84,2697,102,67,72,74,30,0,36,4,2,medio,1,baixo,2,medio,3,alto,3,alto,2,medio,2,medio,3,alto,1,baixo
2634614,daddy issues,the neighbourhood,3,1,2015-10-30,1127468248,4,9771,70,42,0,384,10197,85,59,33,52,7,15,12,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,1,baixo
2009624,kick back,kenshi yonezu,1,1,2022-10-12,210038833,4,574,101,38,0,26,638,102,58,29,94,0,0,9,11,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo,3,alto
3694791,midnight rain,taylor swift,34,1,2022-10-21,433356509,4,2612,29,19,0,21,2652,140,64,18,37,72,0,12,7,2,medio,3,alto,2,medio,1,baixo,1,baixo,3,alto,2,medio,2,medio,2,medio
2840055,one thing at a time,morgan wallen,11,1,2022-12-02,148469433,4,811,58,11,0,5,827,142,61,92,91,0,0,26,3,1,baixo,3,alto,1,baixo,3,alto,3,alto,1,baixo,3,alto,3,alto,1,baixo
2068804,zona de perigo,leo santana,1,1,2022-12-08,134294498,4,531,1,20,2,71,622,135,81,97,77,75,0,35,3,1,baixo,3,alto,3,alto,3,alto,3,alto,3,alto,3,alto,3,alto,1,baixo
5239763,le,marlia mendo,1,1,2022-12-09,267789608,4,993,84,30,1,88,1111,130,74,79,87,45,0,30,3,2,medio,2,medio,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo
6845168,erro gostoso  ao vivo,simone mendes,1,1,2023-01-27,153454328,5,984,57,8,2,76,1068,154,59,63,89,18,0,80,9,1,baixo,3,alto,1,baixo,3,alto,3,alto,2,medio,1,baixo,3,alto,3,alto
1461831,stay alive prod suga of bts,jung kook,2,1,2022-02-11,246376690,5,590,113,4,0,20,614,130,51,50,76,30,0,10,7,2,medio,2,medio,1,baixo,2,medio,3,alto,2,medio,3,alto,1,baixo,2,medio
3049716,numb,linkin park,2,1,2003-03-24,1361425037,5,20111,0,39,0,7341,27491,110,50,24,86,0,0,64,4,3,alto,2,medio,1,baixo,1,baixo,3,alto,1,baixo,2,medio,3,alto,1,baixo
4566008,afraid to feel,lf system,1,1,2022-05-02,244790012,5,5898,55,129,0,128,6155,128,58,68,91,2,0,27,11,2,medio,2,medio,1,baixo,3,alto,3,alto,1,baixo,2,medio,3,alto,3,alto
4505539,satellite,harry styles,17,1,2022-05-20,311482393,5,3291,28,43,0,79,3413,139,58,30,46,14,0,9,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,2,medio,3,alto,1,baixo,1,baixo
3745752,dynamite,bts,8,1,2020-08-21,1692897992,5,8528,163,239,0,583,9350,114,75,74,77,1,0,9,10,3,alto,2,medio,3,alto,3,alto,3,alto,1,baixo,2,medio,1,baixo,3,alto
6321372,the loneliest,mne,4,1,2022-10-07,225093344,5,1585,65,78,1,328,1991,130,52,24,60,0,0,8,3,2,medio,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto,1,baixo,1,baixo
2188178,love yourself,justin bieber,3,1,2015-11-09,2123309722,5,22730,87,289,0,2430,25449,100,61,53,38,84,0,28,44,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto,1,baixo,3,alto,3,alto
6719600,all too well 10 minute version taylors version from the vault,taylor swift,34,1,2021-11-12,583687007,5,4635,49,50,1,30,4715,93,63,21,52,28,0,9,3,3,alto,1,baixo,2,medio,1,baixo,1,baixo,2,medio,2,medio,1,baixo,1,baixo
4491971,is there someone else,the weeknd,21,1,2022-01-07,391251368,6,2881,89,13,0,34,2928,135,70,60,58,4,0,16,3,2,medio,3,alto,2,medio,2,medio,2,medio,1,baixo,2,medio,2,medio,1,baixo
3347693,after hours,the weeknd,21,1,2020-02-19,698086140,6,8084,115,45,1,218,8347,109,66,16,57,10,1,12,3,3,alto,2,medio,2,medio,1,baixo,1,baixo,2,medio,3,alto,2,medio,1,baixo
6387600,call out my name,the weeknd,21,1,2018-03-29,1449799467,6,11087,107,151,1,801,12039,134,45,17,60,21,0,33,4,3,alto,3,alto,1,baixo,1,baixo,2,medio,2,medio,2,medio,3,alto,1,baixo
6403499,the shade,rex orange county,1,1,2022-03-11,244928911,6,1189,10,17,0,16,1222,120,90,73,51,39,0,9,6,2,medio,2,medio,3,alto,3,alto,1,baixo,3,alto,1,baixo,1,baixo,2,medio
2820265,thinkin b,morgan wallen,11,1,2023-03-03,125917280,6,604,101,22,0,0,626,140,66,43,76,49,0,12,3,1,baixo,3,alto,2,medio,2,medio,3,alto,3,alto,1,baixo,2,medio,1,baixo
1168222,atlantis,seafret,1,1,2015-04-22,571386359,6,3045,53,43,1,134,3222,166,40,23,48,5,0,12,3,3,alto,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,baixo
2754241,search  rescue,drake,4,1,2023-04-07,175097833,6,2066,70,58,0,43,2167,142,82,54,44,6,0,33,7,1,baixo,3,alto,3,alto,2,medio,1,baixo,1,baixo,1,baixo,3,alto,2,medio
6554843,good 4 u,olivia rodrigo,7,1,2021-05-14,1887039593,6,15563,55,259,1,461,16283,166,56,68,66,28,0,11,18,3,alto,3,alto,1,baixo,3,alto,2,medio,2,medio,2,medio,2,medio,3,alto
8452012,butter,bts,8,1,2021-05-21,1143647827,6,4779,135,180,0,223,5182,110,79,70,36,0,0,6,11,3,alto,2,medio,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto
2786767,un ratito,bad bunny,19,1,2022-05-06,417230415,6,1112,30,7,1,13,1132,93,79,22,55,31,0,12,5,2,medio,1,baixo,3,alto,1,baixo,1,baixo,2,medio,2,medio,2,medio,2,medio
1740150,kahani suno 20,kaifi khalil,1,1,2022-05-31,156777415,6,162,10,1,0,1,164,140,58,26,38,91,0,10,4,1,baixo,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,1,baixo
2434062,glimpse of us,joji,3,1,2022-06-10,988515741,6,6330,42,109,3,158,6597,170,44,27,32,89,0,14,5,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,2,medio
4579313,2 be loved am i ready,lizzo,2,1,2022-07-14,247689123,6,3682,0,41,2,158,3881,156,72,92,77,9,0,8,11,2,medio,3,alto,2,medio,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto
7890756,the scientist,coldplay,3,1,2002-08-05,1608164312,6,30992,25,124,1,7827,38943,146,56,21,44,73,0,11,2,3,alto,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo
4117642,all of the girls you loved before,taylor swift,34,1,2019-08-23,185240616,6,1282,6,26,0,19,1327,96,72,40,47,71,0,13,4,2,medio,1,baixo,2,medio,2,medio,1,baixo,3,alto,2,medio,2,medio,1,baixo
4552573,in the end,linkin park,2,1,2000-10-24,1624165576,6,25065,0,63,2,6808,31936,105,55,40,90,1,0,32,6,3,alto,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,1,baixo,3,alto,2,medio
4942277,maan meri jaan,king,1,1,2022-10-12,319566866,6,288,80,11,0,1,300,96,70,40,51,35,0,10,4,2,medio,1,baixo,2,medio,2,medio,1,baixo,3,alto,2,medio,1,baixo,1,baixo
7691321,nxde,gidle,2,1,2022-10-17,170709584,6,430,116,14,0,9,453,136,73,65,91,4,0,48,18,1,baixo,3,alto,2,medio,3,alto,3,alto,1,baixo,2,medio,3,alto,3,alto
4257818,made you look,meghan trainor,1,1,2022-10-21,502574952,6,3956,23,142,3,127,4225,145,84,88,53,35,0,8,7,3,alto,3,alto,3,alto,3,alto,1,baixo,3,alto,2,medio,1,baixo,2,medio
2237089,rolling in the deep,adele,4,1,2010-11-29,1472799873,6,35684,125,195,2,6280,42159,105,73,52,76,13,0,5,3,3,alto,1,baixo,2,medio,2,medio,3,alto,2,medio,1,baixo,1,baixo,1,baixo
7137376,players,coi leray,1,1,2022-11-30,335074782,6,4096,48,118,0,143,4357,105,95,62,52,3,0,5,16,2,medio,1,baixo,3,alto,2,medio,1,baixo,1,baixo,2,medio,1,baixo,3,alto
3381390,tak segampang itu,anggi marito,1,1,2022-12-02,179659294,6,213,6,7,0,0,220,130,51,18,44,76,0,11,3,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,1,baixo
3923468,nobody gets me,sza,19,1,2022-12-09,284908316,6,2536,100,59,13,58,2653,100,36,28,28,81,0,18,3,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo
4918126,in da club,50 cent,1,1,2002-01-01,1202722675,7,30427,106,235,1,5221,35883,90,90,79,71,26,0,7,37,3,alto,1,baixo,3,alto,3,alto,2,medio,2,medio,2,medio,1,baixo,3,alto
3968436,bound 2,kanye west,3,1,2013-01-01,703301727,7,19806,11,33,0,274,20113,149,37,28,66,14,0,9,5,3,alto,3,alto,1,baixo,1,baixo,2,medio,2,medio,3,alto,1,baixo,2,medio
1014962,dark red,steve lacy,3,1,2017-02-20,920045682,7,10431,53,71,0,181,10683,172,60,77,78,45,0,12,6,3,alto,3,alto,1,baixo,3,alto,3,alto,3,alto,2,medio,2,medio,2,medio
5864281,heather,conan gray,1,1,2020-03-20,1301799902,7,6170,1,82,0,231,6483,92,47,25,43,62,0,32,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,2,medio,3,alto,1,baixo
6316146,creep,radiohead,1,1,1992-09-21,1271293243,7,36724,72,146,5,6807,43677,92,53,12,34,1,0,12,4,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,baixo
7662363,shut up my moms calling  sped up,hotel ugly,2,1,2022-09-14,181831132,7,713,4,2,0,6,721,85,65,36,47,31,0,12,10,1,baixo,1,baixo,2,medio,1,baixo,1,baixo,2,medio,2,medio,2,medio,3,alto
8290102,formula,labrinth,7,1,2019-10-04,554875730,7,3444,85,24,0,102,3570,145,57,23,66,4,6,15,4,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio,1,baixo
8584244,i love you so,the walters,1,1,2014-11-28,972164968,7,7536,19,44,0,135,7715,76,58,46,67,65,0,13,4,3,alto,1,baixo,1,baixo,2,medio,2,medio,3,alto,3,alto,2,medio,1,baixo
7456153,the nights,avicii,2,1,2014-01-01,1456081449,8,17354,122,92,0,1282,18728,126,53,66,85,2,0,24,4,3,alto,2,medio,1,baixo,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo
1464404,middle of the night,elley duh,1,1,2020-01-10,872137015,8,4057,21,78,1,240,4375,186,41,9,61,2,0,12,5,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo,3,alto,2,medio,2,medio
8055412,love dive,ive,4,1,2022-04-05,305771063,8,753,124,28,0,13,794,118,70,54,71,0,0,33,4,2,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,1,baixo,3,alto,1,baixo
4627428,in the stars,benson boone,1,1,2022-04-29,382199619,8,2224,40,48,1,87,2359,78,36,30,54,34,0,14,5,2,medio,1,baixo,1,baixo,1,baixo,1,baixo,3,alto,1,baixo,2,medio,2,medio
2135563,late night talking,harry styles,17,1,2022-05-20,743693613,8,7461,42,166,16,199,7826,115,71,90,73,30,0,11,5,3,alto,2,medio,2,medio,3,alto,3,alto,2,medio,1,baixo,2,medio,2,medio
6293464,cheques,shubh,1,1,2023-05-19,47956378,8,67,10,7,0,0,74,90,74,36,63,26,0,27,5,1,baixo,1,baixo,2,medio,1,baixo,2,medio,2,medio,3,alto,3,alto,2,medio
5141433,antes de perderte,duki,2,1,2022-06-02,157136970,8,584,1,12,0,8,604,110,81,61,93,49,0,12,11,1,baixo,2,medio,3,alto,2,medio,3,alto,3,alto,2,medio,2,medio,3,alto
2352439,ku lo sa  a colors show,oxlade,1,1,2022-06-10,222410722,8,2019,72,117,1,107,2243,93,65,79,66,31,0,22,7,2,medio,1,baixo,2,medio,3,alto,2,medio,2,medio,1,baixo,3,alto,2,medio
8209238,mi bello angel,natanael cano,1,1,2023-06-30,31873544,8,86,76,7,1,3,96,128,81,90,77,1,0,9,5,1,baixo,2,medio,3,alto,3,alto,3,alto,1,baixo,3,alto,1,baixo,2,medio
1203746,bad habits,ed sheeran,9,1,2020-09-03,1555511105,8,12755,97,344,15,945,14044,126,81,59,90,5,0,36,3,3,alto,2,medio,3,alto,2,medio,3,alto,1,baixo,1,baixo,3,alto,1,baixo
2987008,lavender haze,taylor swift,34,1,2022-10-21,488386797,8,3763,43,51,10,38,3852,97,73,10,44,26,0,16,8,3,alto,1,baixo,2,medio,1,baixo,1,baixo,2,medio,3,alto,2,medio,2,medio
6721865,todo de ti,rauw alejandro,2,1,2020-11-02,1168642797,8,11975,75,188,6,268,12431,128,81,57,63,40,1,10,4,3,alto,2,medio,3,alto,2,medio,2,medio,3,alto,3,alto,1,baixo,1,baixo
8262886,iris,the goo goo dolls,1,1,1998-03-31,1284942608,9,13101,5,137,0,582,13820,156,32,49,72,0,0,9,4,3,alto,3,alto,1,baixo,2,medio,2,medio,1,baixo,2,medio,1,baixo,1,baixo
7989475,remix exclusivo,feid,8,1,2023-03-17,117206995,9,1235,8,20,0,15,1270,87,65,71,56,4,0,15,20,1,baixo,1,baixo,2,medio,3,alto,1,baixo,1,baixo,2,medio,2,medio,3,alto
7653113,ceilings,lizzy mcalpine,1,1,2022-04-08,293186992,9,3242,55,67,0,48,3357,148,51,27,33,48,0,22,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,3,alto,3,alto,1,baixo
3575524,you proof,morgan wallen,11,1,2022-05-13,367814306,9,2128,88,37,0,9,2174,120,73,64,85,25,0,61,3,2,medio,2,medio,2,medio,3,alto,3,alto,2,medio,2,medio,3,alto,1,baixo
5615333,smells like teen spirit  remastered 2021,nirvana,2,1,1991-09-10,1690192927,9,49991,121,265,4,12367,62623,117,52,73,91,0,0,11,7,3,alto,2,medio,1,baixo,3,alto,3,alto,1,baixo,2,medio,2,medio,2,medio
7429862,angel baby,troye sivan,2,1,2021-09-09,408843328,9,1959,25,52,0,32,2043,145,56,41,57,1,0,13,3,2,medio,3,alto,1,baixo,2,medio,1,baixo,1,baixo,1,baixo,2,medio,1,baixo
4421880,tacones rojos,sebastian yatra,2,1,2021-10-22,510876816,9,3047,31,77,5,85,3209,123,75,93,86,8,0,14,3,3,alto,2,medio,3,alto,3,alto,3,alto,1,baixo,1,baixo,2,medio,1,baixo
4343383,the astronaut,jin,1,1,2022-10-28,203436468,9,481,100,10,1,15,506,125,54,22,76,0,0,14,3,2,medio,2,medio,1,baixo,1,baixo,3,alto,1,baixo,3,alto,2,medio,1,baixo
3369956,locked out of heaven,bruno mars,4,1,2012-12-05,1481349984,9,1622,0,0,0,356,1978,144,73,87,70,6,0,28,5,3,alto,3,alto,2,medio,3,alto,2,medio,1,baixo,1,baixo,3,alto,2,medio
3521113,christmas tree,v,1,1,2021-12-24,317622165,9,509,106,8,0,6,523,139,44,18,38,70,0,12,4,2,medio,3,alto,1,baixo,1,baixo,1,baixo,3,alto,2,medio,2,medio,1,baixo
4299313,shape of you,ed sheeran,9,1,2017-01-06,3562543890,10,32181,0,33,7,6808,39022,96,83,93,65,58,0,9,8,3,alto,1,baixo,3,alto,3,alto,2,medio,3,alto,3,alto,1,baixo,2,medio
6363032,calm down,r,1,1,2022-02-09,445763624,10,4013,44,107,22,750,4870,107,81,82,78,38,0,12,4,2,medio,2,medio,3,alto,3,alto,3,alto,3,alto,3,alto,2,medio,1,baixo
8571641,cupid,fifty fifty,2,1,2023-02-24,139681964,10,526,93,15,0,30,571,120,77,94,66,65,0,38,3,1,baixo,2,medio,3,alto,3,alto,2,medio,3,alto,1,baixo,3,alto,1,baixo
3386819,sobrio,maluma,1,1,2021-07-08,513643924,10,3506,76,103,1,100,3709,178,76,63,77,14,0,15,22,3,alto,3,alto,3,alto,3,alto,3,alto,2,medio,1,baixo,2,medio,3,alto
1936158,cuff it,beyonc,3,1,2022-07-29,595900742,10,7842,88,215,26,330,8387,115,78,64,69,4,0,7,14,3,alto,2,medio,3,alto,3,alto,2,medio,1,baixo,3,alto,1,baixo,3,alto
5095829,typa girl,blackpink,3,1,2022-09-16,235549288,10,452,129,2,0,13,467,132,92,53,62,7,0,63,10,2,medio,2,medio,3,alto,2,medio,2,medio,1,baixo,2,medio,3,alto,3,alto
4812397,cars outside,james arthur,2,1,2019-10-18,265882712,10,794,25,38,0,61,893,150,34,24,56,4,0,11,3,2,medio,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,baixo
3115886,lost,frank ocean,2,1,2012-01-01,822239726,11,29499,27,124,0,587,30210,123,91,49,61,3,0,17,22,3,alto,2,medio,3,alto,2,medio,2,medio,1,baixo,2,medio,3,alto,3,alto
4974042,a tu merced,bad bunny,19,1,2020-02-29,685071800,11,4214,20,21,0,40,4275,92,86,89,79,17,0,11,6,3,alto,1,baixo,3,alto,3,alto,3,alto,2,medio,3,alto,2,medio,2,medio
1392259,ojos marrones,lasso,1,1,2022-02-06,263280370,11,795,18,26,1,15,836,120,81,72,65,4,0,14,4,2,medio,2,medio,3,alto,3,alto,2,medio,1,baixo,3,alto,2,medio,1,baixo
6348243,chale,eden mu,1,1,2022-02-18,299648208,11,695,41,16,1,13,724,189,55,86,44,40,0,7,4,2,medio,3,alto,1,baixo,3,alto,1,baixo,3,alto,2,medio,1,baixo,1,baixo
3054476,better than revenge taylors version,taylor swift,34,1,2023-07-07,30343206,11,86,33,3,0,3,92,146,50,67,89,0,0,19,8,1,baixo,3,alto,1,baixo,3,alto,3,alto,1,baixo,2,medio,3,alto,2,medio
2061546,revenge,xxxtentacion,2,1,2017-08-25,1022258230,11,3600,0,7,0,203,3810,140,75,18,25,78,0,11,26,3,alto,3,alto,3,alto,1,baixo,1,baixo,3,alto,1,baixo,2,medio,3,alto
3509026,when i was your man,bruno mars,4,1,2012-12-05,1661187319,11,2420,0,0,0,806,3226,145,60,43,27,94,0,14,4,3,alto,3,alto,1,baixo,2,medio,1,baixo,3,alto,1,baixo,2,medio,1,baixo
1471634,softcore,the neighbourhood,3,1,2018-03-09,599770206,12,3947,102,33,0,93,4073,94,57,36,58,5,0,15,3,3,alto,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,1,baixo,2,medio,1,baixo
8499304,fast car,luke combs,1,1,2023-03-24,157058870,12,1446,97,57,0,35,1538,98,71,67,60,19,0,12,3,1,baixo,1,baixo,2,medio,3,alto,2,medio,2,medio,2,medio,2,medio,1,baixo
3090144,you belong with me taylors ve,taylor swift,34,1,2021-04-09,350381515,12,2619,90,47,0,1,2667,130,63,49,73,5,0,9,3,2,medio,2,medio,2,medio,2,medio,2,medio,1,baixo,2,medio,1,baixo,1,baixo
